ID,pais,estado,municipio,longitud,latitud,altitudmapa,zonamapa
519,MEXICO,SAN LUIS POTOSI,RIOVERDE,-100.03,21.73,1139,CONTINENTAL
3755,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.67,27.37,1359,CONTINENTAL
6708,MEXICO,TAMAULIPAS,JAUMAVE,-99.44,23.58,910,CONTINENTAL
41126,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.36,25.86,1081,CONTINENTAL
83113,MEXICO,PUEBLA,ZAPOTITLAN,-97.44,18.35,1577,CONTINENTAL
10546,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-114.54,27.44,53,CONTINENTAL
127415,MEXICO,SONORA,GENERAL PLUTARCO ELIAS CALLES,-113.43,32.03,214,CONTINENTAL
13649,MEXICO,COAHUILA DE ZARAGOZA,ACUÑA,-102.5,29.13,1224,CONTINENTAL
139033,MEXICO,NUEVO LEON,ITURBIDE,-99.89,24.67,1457,CONTINENTAL
77899,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.45,24.13,27,CONTINENTAL
3204,MEXICO,PUEBLA,ZAPOTITLAN,-97.5,18.31,1533,CONTINENTAL
16791,MEXICO,CHIHUAHUA,JANOS,-108.29,30.68,1485,CONTINENTAL
95168,MEXICO,COAHUILA DE ZARAGOZA,VIESCA,-103,25,1531,CONTINENTAL
86771,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.63,26.63,127,CONTINENTAL
112100,MEXICO,SONORA,GENERAL PLUTARCO ELIAS CALLES,-113.36,32,208,CONTINENTAL
140873,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.36,26.35,1151,CONTINENTAL
84396,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.76,24.38,111,ISLA
130807,MEXICO,CHIHUAHUA,JIMENEZ,-104.72,27.33,1679,CONTINENTAL
110257,MEXICO,HIDALGO,METZTITLAN,-98.68,20.5,1587,CONTINENTAL
20442,MEXICO,COAHUILA DE ZARAGOZA,SACRAMENTO,-101.72,27.03,582,CONTINENTAL
39738,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-101.06,25.31,1905,CONTINENTAL
92795,MEXICO,PUEBLA,TEHUACAN,-97.61,18.41,2435,CONTINENTAL
84895,MEXICO,SAN LUIS POTOSI,AHUALULCO,-101.15,22.46,1901,CONTINENTAL
97165,MEXICO,HIDALGO,AJACUBA,-99.03,20.16,2306,CONTINENTAL
129034,MEXICO,QUERETARO,PEÑAMILLER,-99.92,21.15,1837,CONTINENTAL
25576,MEXICO,SAN LUIS POTOSI,SAN NICOLAS TOLENTINO,-100.5,22.08,1373,CONTINENTAL
140505,MEXICO,SINALOA,AHOME,-109.01,25.57,11,ISLA
116101,MEXICO,SINALOA,AHOME,-109,26,53,CONTINENTAL
133290,MEXICO,PUEBLA,COXCATLAN,-97.16,18.24,1071,CONTINENTAL
26832,MEXICO,DURANGO,NOMBRE DE DIOS,-104.26,23.84,1730,CONTINENTAL
101571,MEXICO,0,0,-112.32,28.98,420,ISLA
98694,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.2,28.2,508,CONTINENTAL
90783,MEXICO,0,0,-117.24,32.41,71,ISLA
84802,MEXICO,DURANGO,TLAHUALILO,-103.84,26.61,1111,CONTINENTAL
21953,MEXICO,PUEBLA,TEPEACA,-97.86,19.09,2669,CONTINENTAL
112190,MEXICO,SONORA,PUERTO PEÑASCO,-113.5,31.78,1048,CONTINENTAL
26430,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.01,27.59,1237,CONTINENTAL
43303,MEXICO,CHIHUAHUA,BUENAVENTURA,-107,30,1479,CONTINENTAL
134013,MEXICO,SONORA,GUAYMAS,-111.19,28.05,43,CONTINENTAL
37222,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.43,28.48,387,CONTINENTAL
19201,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-103.07,27.73,1115,CONTINENTAL
24653,MEXICO,CHIHUAHUA,CAMARGO,-105.01,27.51,1313,CONTINENTAL
136652,MEXICO,CHIHUAHUA,COYAME DEL SOTOL,-104.9,29.87,1339,CONTINENTAL
113215,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.2,23.52,181,CONTINENTAL
98680,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.21,28.21,653,CONTINENTAL
23522,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-111.54,24.42,13,CONTINENTAL
101607,MEXICO,DURANGO,RODEO,-104.49,25.32,1947,CONTINENTAL
36815,MEXICO,NUEVO LEON,SANTIAGO,-100.17,25.34,974,CONTINENTAL
128170,MEXICO,TAMAULIPAS,VICTORIA,-99.23,23.71,583,CONTINENTAL
90856,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.81,25.51,22,CONTINENTAL
31111,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-114.13,27.12,17,CONTINENTAL
77349,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.15,26.87,763,CONTINENTAL
136530,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.81,29.98,696,CONTINENTAL
80663,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.71,24.78,12,CONTINENTAL
2554,MEXICO,0,0,-112.29,28.73,18,MAR_TERRITORIAL
2586,MEXICO,PUEBLA,CAÑADA MORELOS,-97.41,18.7,2383,CONTINENTAL
118175,MEXICO,DURANGO,SAN JUAN DEL RIO,-104.47,24.98,1529,CONTINENTAL
128370,MEXICO,SAN LUIS POTOSI,CIUDAD DEL MAIZ,-99.85,22.7,1011,CONTINENTAL
77716,MEXICO,BAJA CALIFORNIA,MEXICALI,-115.81,32.16,754,CONTINENTAL
11302,MEXICO,PUEBLA,TEPEYAHUALCO,-97.41,19.42,2361,CONTINENTAL
138296,MEXICO,SONORA,PITIQUITO,-112.64,29.86,36,CONTINENTAL
15539,MEXICO,CHIHUAHUA,CHIHUAHUA,-106.34,28.86,1635,CONTINENTAL
23098,MEXICO,NUEVO LEON,SANTA CATARINA,-100.49,25.63,876,CONTINENTAL
103245,MEXICO,TAMAULIPAS,SAN CARLOS,-98.98,24.29,465,CONTINENTAL
3295,MEXICO,PUEBLA,CALTEPEC,-97.53,18.2,2070,CONTINENTAL
76050,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.21,26.89,775,CONTINENTAL
129141,MEXICO,QUERETARO,QUERETARO,-100.43,20.71,1968,CONTINENTAL
101181,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.61,27.49,935,CONTINENTAL
93011,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.61,27.93,123,CONTINENTAL
138751,MEXICO,SONORA,GUAYMAS,-111.1,27.96,8,CONTINENTAL
120975,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-109.97,23.95,40,CONTINENTAL
41237,MEXICO,SAN LUIS POTOSI,SAN LUIS POTOSI,-100.92,22.4,1941,CONTINENTAL
88025,MEXICO,NUEVO LEON,MIER Y NORIEGA,-100.14,23.33,1367,CONTINENTAL
74878,MEXICO,DURANGO,TLAHUALILO,-103.56,26.58,1254,CONTINENTAL
4043,MEXICO,MEXICO,TEPOTZOTLAN,-99.24,19.75,2483,CONTINENTAL
17622,MEXICO,COAHUILA DE ZARAGOZA,PARRAS,-102.19,25.34,2013,CONTINENTAL
88834,MEXICO,HIDALGO,AJACUBA,-99.03,20.16,2224,CONTINENTAL
133020,MEXICO,PUEBLA,ATEXCAL,-97.76,18.32,1730,CONTINENTAL
117604,MEXICO,SONORA,AGUA PRIETA,-109.63,31.23,1284,CONTINENTAL
43959,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.47,26.63,254,CONTINENTAL
29537,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-112.53,26.49,163,CONTINENTAL
94366,MEXICO,NUEVO LEON,ARAMBERRI,-100.1,24.18,1572,CONTINENTAL
12409,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.06,23.18,357,CONTINENTAL
120343,MEXICO,SONORA,AGUA PRIETA,-109.13,31.31,1228,CONTINENTAL
110120,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.53,31.39,1212,CONTINENTAL
113953,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.79,26.87,7,CONTINENTAL
109796,MEXICO,PUEBLA,CALTEPEC,-97.54,18.08,2332,CONTINENTAL
1089,MEXICO,QUERETARO,QUERETARO,-100.48,20.71,1967,CONTINENTAL
21017,MEXICO,CHIHUAHUA,JIMENEZ,-104.5,26.87,1370,CONTINENTAL
121500,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.55,28.93,9,CONTINENTAL
118858,MEXICO,QUERETARO,TOLIMAN,-100.01,20.97,2334,CONTINENTAL
132975,MEXICO,QUERETARO,PINAL DE AMOLES,-99.6,21.07,1286,CONTINENTAL
37992,MEXICO,NUEVO LEON,GALEANA,-100.71,24.63,1936,CONTINENTAL
13864,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.01,29.21,738,CONTINENTAL
92573,MEXICO,0,0,-112.29,28.93,150,ISLA
102365,MEXICO,PUEBLA,ZAPOTITLAN,-97.48,18.35,1872,CONTINENTAL
22305,MEXICO,TAMAULIPAS,VICTORIA,-99.13,23.69,343,CONTINENTAL
43056,MEXICO,SAN LUIS POTOSI,RIOVERDE,-99.91,21.71,1290,CONTINENTAL
74846,MEXICO,TAMAULIPAS,PALMILLAS,-99.59,23.34,1470,CONTINENTAL
95179,MEXICO,GUANAJUATO,SAN LUIS DE LA PAZ,-100.41,21.3,2183,CONTINENTAL
17381,MEXICO,COAHUILA DE ZARAGOZA,LAMADRID,-101.91,27.16,1186,CONTINENTAL
10243,MEXICO,SONORA,IMURIS,-110.93,30.76,924,CONTINENTAL
42138,MEXICO,PUEBLA,CHAPULCO,-97.43,18.59,2047,CONTINENTAL
74834,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.73,24.68,11,CONTINENTAL
98645,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.86,26.79,6,CONTINENTAL
26343,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.93,24.76,261,CONTINENTAL
85339,MEXICO,NUEVO LEON,RAYONES,-100.06,24.95,1123,CONTINENTAL
93059,MEXICO,COAHUILA DE ZARAGOZA,ARTEAGA,-100.78,25.45,1861,CONTINENTAL
116336,MEXICO,0,0,-111.17,26.02,50,ISLA
5708,MEXICO,HIDALGO,TEPEAPULCO,-98.52,19.82,3103,CONTINENTAL
32402,MEXICO,PUEBLA,SAN JOSE MIAHUATLAN,-97.37,18.25,1800,CONTINENTAL
8929,MEXICO,DURANGO,TLAHUALILO,-103.79,26.67,1122,CONTINENTAL
82364,MEXICO,QUERETARO,CADEREYTA DE MONTES,-99.47,20.89,1531,CONTINENTAL
123890,MEXICO,TAMAULIPAS,JAUMAVE,-99.45,23.53,1035,CONTINENTAL
103157,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.45,24.12,30,CONTINENTAL
37632,MEXICO,NUEVO LEON,GALEANA,-100.52,24.81,2124,CONTINENTAL
85505,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.54,31.36,1392,CONTINENTAL
130426,MEXICO,MEXICO,HUEHUETOCA,-99.2,19.9,2326,CONTINENTAL
99949,MEXICO,SONORA,GUAYMAS,-110.93,28.43,391,CONTINENTAL
117363,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-110.1,23.02,11,CONTINENTAL
14831,MEXICO,MEXICO,HUEHUETOCA,-99.2,19.89,2338,CONTINENTAL
75290,MEXICO,SONORA,GENERAL PLUTARCO ELIAS CALLES,-113.18,31.93,266,CONTINENTAL
83899,MEXICO,SONORA,SAN LUIS RIO COLORADO,-114.19,32.1,144,CONTINENTAL
131257,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.03,26.78,922,CONTINENTAL
13710,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.36,26.34,1168,CONTINENTAL
91129,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.3,24.03,120,CONTINENTAL
122848,MEXICO,COAHUILA DE ZARAGOZA,SAN PEDRO,-102.87,26.38,1071,CONTINENTAL
119987,MEXICO,TAMAULIPAS,BUSTAMANTE,-100.05,23.23,1609,CONTINENTAL
33563,MEXICO,MEXICO,HUEHUETOCA,-99.25,19.85,2489,CONTINENTAL
136289,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.3,24.22,4,CONTINENTAL
73613,MEXICO,0,0,-111.28,26.12,7,ISLA
25056,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.38,27.34,1118,CONTINENTAL
76338,MEXICO,SONORA,HERMOSILLO,-111.17,29.01,153,CONTINENTAL
35191,MEXICO,DURANGO,TLAHUALILO,-103.56,26.57,1282,CONTINENTAL
22061,MEXICO,NUEVO LEON,CADEREYTA JIMENEZ,-99.94,25.61,301,CONTINENTAL
84444,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.57,30.42,428,CONTINENTAL
102558,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.94,27.29,194,CONTINENTAL
27426,MEXICO,CHIHUAHUA,ALDAMA,-105.3,29.22,1231,CONTINENTAL
23010,MEXICO,SONORA,HUATABAMPO,-109.27,26.52,8,CONTINENTAL
40015,MEXICO,ZACATECAS,CONCEPCION DEL ORO,-101.28,24.51,1800,CONTINENTAL
82267,MEXICO,PUEBLA,CALTEPEC,-97.48,18.18,1903,CONTINENTAL
78171,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-111.08,24.68,213,CONTINENTAL
33667,MEXICO,NUEVO LEON,RAYONES,-100.07,24.96,1127,CONTINENTAL
13401,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.51,26.06,339,CONTINENTAL
85897,MEXICO,TAMAULIPAS,TULA,-99.94,22.86,1114,CONTINENTAL
767,MEXICO,0,0,-113.58,29.48,20,ISLA
12268,MEXICO,AGUASCALIENTES,PABELLON DE ARTEAGA,-102.35,22.08,1992,CONTINENTAL
99545,MEXICO,QUERETARO,PINAL DE AMOLES,-99.6,21.03,988,CONTINENTAL
80242,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.26,27.39,61,CONTINENTAL
139195,MEXICO,MEXICO,HUEHUETOCA,-99.22,19.89,2339,CONTINENTAL
17054,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.28,27.18,962,CONTINENTAL
102155,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-110.02,23.07,224,CONTINENTAL
44311,MEXICO,OAXACA,SANTA CATARINA ZAPOQUILA,-97.56,18.06,2373,CONTINENTAL
3815,MEXICO,TAMAULIPAS,MIQUIHUANA,-99.71,23.58,2240,CONTINENTAL
89916,MEXICO,NUEVO LEON,DOCTOR ARROYO,-100.35,23.69,1798,CONTINENTAL
83585,MEXICO,0,0,-110.61,24.93,102,ISLA
84719,MEXICO,PUEBLA,ZAPOTITLAN,-97.43,18.37,1494,CONTINENTAL
8701,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.19,26.78,395,CONTINENTAL
103009,MEXICO,SAN LUIS POTOSI,RIOVERDE,-99.92,21.78,950,CONTINENTAL
92576,MEXICO,0,0,-111.26,25.79,38,ISLA
32197,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-101.11,25.11,2082,CONTINENTAL
39869,MEXICO,CHIHUAHUA,JUAREZ,-106.56,31.64,1350,CONTINENTAL
115039,MEXICO,0,0,-112.29,28.73,,MAR_TERRITORIAL
104430,MEXICO,0,0,-112.39,28.99,170,ISLA
132415,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.37,26.34,1180,CONTINENTAL
36195,MEXICO,NUEVO LEON,SANTIAGO,-100.16,25.37,715,CONTINENTAL
38395,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.36,26.33,1297,CONTINENTAL
14833,MEXICO,SAN LUIS POTOSI,MEXQUITIC DE CARMONA,-101.15,22.31,1963,CONTINENTAL
137219,MEXICO,OAXACA,TEPELMEME VILLA DE MORELOS,-97.35,18.05,2387,CONTINENTAL
33005,MEXICO,SONORA,AGUA PRIETA,-109.19,30.82,833,CONTINENTAL
134897,MEXICO,PUEBLA,ZAPOTITLAN,-97.44,18.34,1545,CONTINENTAL
94925,MEXICO,GUANAJUATO,XICHU,-100.06,21.3,1342,CONTINENTAL
74895,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.16,23.3,12,CONTINENTAL
123143,MEXICO,NUEVO LEON,SANTA CATARINA,-100.62,25.71,1063,CONTINENTAL
1039,MEXICO,NUEVO LEON,ARAMBERRI,-99.86,24.12,1215,CONTINENTAL
34648,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-101.09,25.09,2033,CONTINENTAL
128642,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.03,31.53,1230,CONTINENTAL
18386,MEXICO,TAMAULIPAS,SAN CARLOS,-98.91,24.72,811,CONTINENTAL
43429,MEXICO,NUEVO LEON,GARCIA,-100.71,25.91,672,CONTINENTAL
23966,MEXICO,SONORA,GUAYMAS,-111.11,27.97,9,CONTINENTAL
13504,MEXICO,ZACATECAS,MAZAPIL,-101.61,24.09,1976,CONTINENTAL
13779,MEXICO,NUEVO LEON,MINA,-100.69,26.26,823,CONTINENTAL
79578,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.23,23.42,10,CONTINENTAL
105888,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.41,27.01,838,CONTINENTAL
30560,MEXICO,0,0,-113.56,29.49,152,ISLA
13950,MEXICO,COAHUILA DE ZARAGOZA,MUZQUIZ,-101.86,28.31,1250,CONTINENTAL
112453,MEXICO,COAHUILA DE ZARAGOZA,ESCOBEDO,-101.23,27.21,393,CONTINENTAL
43629,MEXICO,SONORA,VILLA PESQUEIRA,-110,29,629,CONTINENTAL
129555,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.58,26.12,883,CONTINENTAL
127795,MEXICO,QUERETARO,PINAL DE AMOLES,-99.61,21.04,998,CONTINENTAL
137165,MEXICO,SONORA,HUATABAMPO,-109.28,26.54,8,CONTINENTAL
137476,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.99,27.68,714,CONTINENTAL
1446,MEXICO,NUEVO LEON,SANTA CATARINA,-100.48,25.64,803,CONTINENTAL
41186,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-101.59,26.31,1279,CONTINENTAL
41899,MEXICO,SONORA,GUAYMAS,-111.07,28.06,364,CONTINENTAL
98748,MEXICO,SONORA,GUAYMAS,-111.1,27.97,8,CONTINENTAL
86291,MEXICO,PUEBLA,ZAPOTITLAN,-97.52,18.3,1563,CONTINENTAL
26707,MEXICO,PUEBLA,YEHUALTEPEC,-97.69,18.73,1997,CONTINENTAL
30436,MEXICO,ZACATECAS,MAZAPIL,-102.14,24.54,2453,CONTINENTAL
110037,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.64,26.04,715,CONTINENTAL
79961,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.68,31.7,36,CONTINENTAL
118252,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-109.76,23.24,221,CONTINENTAL
94219,MEXICO,SONORA,BANAMICHI,-110.23,29.99,666,CONTINENTAL
121675,MEXICO,NUEVO LEON,ITURBIDE,-99.77,24.42,1635,CONTINENTAL
95938,MEXICO,BAJA CALIFORNIA SUR,LORETO,-111.55,25.88,468,CONTINENTAL
130371,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.61,31.21,1269,CONTINENTAL
22969,MEXICO,TAMAULIPAS,MENDEZ,-98.56,25.16,87,CONTINENTAL
109401,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.78,29.78,619,CONTINENTAL
84450,MEXICO,BAJA CALIFORNIA,ENSENADA,-114.04,28.53,43,CONTINENTAL
37437,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.43,27.16,1248,CONTINENTAL
87321,MEXICO,TAMAULIPAS,JAUMAVE,-99.28,23.43,1109,CONTINENTAL
47,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.75,26.05,510,CONTINENTAL
101890,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-109.7,23.55,145,CONTINENTAL
17178,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.43,25.98,1273,CONTINENTAL
101992,MEXICO,SAN LUIS POTOSI,CIUDAD DEL MAIZ,-99.66,22.2,1156,CONTINENTAL
79156,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.95,25.63,25,CONTINENTAL
80146,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.52,28.89,8,CONTINENTAL
79228,MEXICO,0,0,-110.58,24.84,146,ISLA
84315,MEXICO,0,0,-116.11,30.49,67,ISLA
7719,MEXICO,0,0,-109.88,24.19,322,ISLA
26570,MEXICO,SONORA,MOCTEZUMA,-109.61,29.66,621,CONTINENTAL
87966,MEXICO,SONORA,SAN LUIS RIO COLORADO,-114.03,32.23,277,CONTINENTAL
126355,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.63,28.38,812,CONTINENTAL
40485,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.88,25.48,17,CONTINENTAL
18038,MEXICO,SONORA,HERMOSILLO,-110.97,28.57,413,CONTINENTAL
37723,MEXICO,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,-101.51,26.16,1823,CONTINENTAL
81399,MEXICO,PUEBLA,COXCATLAN,-97.11,18.18,1004,CONTINENTAL
26784,MEXICO,NUEVO LEON,ARAMBERRI,-100.03,24.02,1646,CONTINENTAL
41499,MEXICO,SONORA,HUATABAMPO,-109.34,26.59,10,CONTINENTAL
22198,MEXICO,COAHUILA DE ZARAGOZA,CASTAÑOS,-101.37,26.34,1180,CONTINENTAL
12204,MEXICO,AGUASCALIENTES,PABELLON DE ARTEAGA,-102.34,22.09,1962,CONTINENTAL
3584,MEXICO,PUEBLA,ZAPOTITLAN,-97.55,18.25,1758,CONTINENTAL
138362,MEXICO,0,0,-110.61,24.93,102,ISLA
85734,MEXICO,DURANGO,MAPIMI,-104.32,26.38,1278,CONTINENTAL
20807,MEXICO,MEXICO,HUEHUETOCA,-99.25,19.85,2489,CONTINENTAL
97890,MEXICO,QUERETARO,QUERETARO,-100.43,20.71,1968,CONTINENTAL
97808,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-113.98,27.06,252,CONTINENTAL
107865,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.29,31.38,221,CONTINENTAL
90522,MEXICO,GUANAJUATO,VALLE DE SANTIAGO,-101.2,20.4,1753,CONTINENTAL
40200,MEXICO,0,0,-111.3,26.1,7,ISLA
73662,MEXICO,0,0,-113.41,29.36,358,ISLA
121595,MEXICO,BAJA CALIFORNIA,MEXICALI,-115.08,31.5,49,CONTINENTAL
73695,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.95,24.98,343,CONTINENTAL
28374,MEXICO,CHIHUAHUA,CHIHUAHUA,-106.18,28.52,1599,CONTINENTAL
74760,MEXICO,BAJA CALIFORNIA SUR,LOS CABOS,-109.73,23.49,157,CONTINENTAL
27004,MEXICO,CHIHUAHUA,JIMENEZ,-104.7,27.22,1671,CONTINENTAL
109921,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-103,28.17,1962,CONTINENTAL
100399,MEXICO,DURANGO,HIDALGO,-104.58,26.34,1467,CONTINENTAL
39944,MEXICO,CHIHUAHUA,JUAREZ,-106.47,31.41,1263,CONTINENTAL
77413,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-112.44,26.88,1327,CONTINENTAL
126198,MEXICO,SINALOA,AHOME,-108.91,25.51,132,CONTINENTAL
133766,MEXICO,QUERETARO,CADEREYTA DE MONTES,-99.68,20.94,1726,CONTINENTAL
22808,MEXICO,SONORA,GUAYMAS,-111.04,28.01,91,CONTINENTAL
130387,MEXICO,BAJA CALIFORNIA,TECATE,-116.59,32.48,894,CONTINENTAL
38896,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.44,24.18,10,CONTINENTAL
88027,MEXICO,NUEVO LEON,MIER Y NORIEGA,-100.19,23.31,1284,CONTINENTAL
81455,MEXICO,BAJA CALIFORNIA,ENSENADA,-113.43,28.48,387,CONTINENTAL
107370,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.03,31.63,1248,CONTINENTAL
83878,MEXICO,0,0,-111.11,26.01,11,ISLA
22654,MEXICO,SONORA,BAVISPE,-109.21,30.8,995,CONTINENTAL
20785,MEXICO,COAHUILA DE ZARAGOZA,SIERRA MOJADA,-103.83,27.85,1264,CONTINENTAL
24974,MEXICO,0,0,-111.04,25.67,69,ISLA
39663,MEXICO,CHIHUAHUA,JUAREZ,-106.48,31.48,1261,CONTINENTAL
138389,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-100.95,24.79,1727,CONTINENTAL
87314,MEXICO,DURANGO,TLAHUALILO,-103.76,26.65,1151,CONTINENTAL
101263,MEXICO,BAJA CALIFORNIA SUR,MULEGE,-111.89,26.77,11,CONTINENTAL
105391,MEXICO,COAHUILA DE ZARAGOZA,TORREON,-103.23,25.13,3047,CONTINENTAL
25961,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.38,27.12,1248,CONTINENTAL
30082,MEXICO,SONORA,GUAYMAS,-110.94,28.08,38,CONTINENTAL
34266,MEXICO,PUEBLA,JUAN N. MENDEZ,-97.68,18.54,2323,CONTINENTAL
126778,MEXICO,BAJA CALIFORNIA,ENSENADA,-115.28,30.07,563,CONTINENTAL
93202,MEXICO,0,0,-115.26,28.29,38,ISLA
7494,MEXICO,COAHUILA DE ZARAGOZA,CUATRO CIENEGAS,-102.14,26.91,767,CONTINENTAL
107161,MEXICO,BAJA CALIFORNIA,ENSENADA,-116.8,32.1,59,CONTINENTAL
36161,MEXICO,NUEVO LEON,MONTERREY,-100.31,25.54,2001,CONTINENTAL
134741,MEXICO,PUEBLA,TEHUACAN,-97.43,18.44,1727,CONTINENTAL
82638,MEXICO,COAHUILA DE ZARAGOZA,OCAMPO,-102.92,27.29,1103,CONTINENTAL
115378,MEXICO,0,0,-112.35,28.77,8,ISLA
137180,MEXICO,TAMAULIPAS,SAN NICOLAS,-98.68,24.58,706,CONTINENTAL
73576,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-110.74,24.59,18,CONTINENTAL
130048,MEXICO,COAHUILA DE ZARAGOZA,ZARAGOZA,-101.45,28.71,846,CONTINENTAL
101965,MEXICO,GUANAJUATO,XICHU,-100.06,21.29,1388,CONTINENTAL
43150,MEXICO,SONORA,VILLA PESQUEIRA,-110,29,629,CONTINENTAL
82971,MEXICO,TAMAULIPAS,SAN CARLOS,-99.04,24.69,823,CONTINENTAL
14843,MEXICO,NUEVO LEON,LOS RAMONES,-99.68,25.44,279,CONTINENTAL
87136,MEXICO,HIDALGO,ZEMPOALA,-98.61,19.94,2820,CONTINENTAL
7247,MEXICO,TAMAULIPAS,SAN CARLOS,-99.04,24.69,823,CONTINENTAL
19192,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,-101,25.37,1799,CONTINENTAL
19578,MEXICO,SONORA,NACOZARI DE GARCIA,-109.43,30.64,900,CONTINENTAL
43846,MEXICO,HIDALGO,TECOZAUTLA,-99.63,20.43,1989,CONTINENTAL
26624,MEXICO,BAJA CALIFORNIA SUR,COMONDU,-111.48,25.12,85,CONTINENTAL
121048,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,-109.98,23.95,41,CONTINENTAL
