ID,division,clase,orden,familia,genero,tipo,color,colector,numerocatalogo,numerocolecta,siglascoleccion
127387,Magnoliophyta,Magnoliopsida,Polygonales,60,280,Hierba ,7,Reid Moran,231133,18112,RSA
141179,Magnoliophyta,Magnoliopsida,Urticales,41,495,Árbol,1,A.L. Reina G.; T.R. Van Devender; B. Phillips; L. Moser; F.I. Ochoa G.,18231,2011-159,USON
117500,Magnoliophyta,Magnoliopsida,Malpighiales,51,43,Hierba ,5,NO DISPONIBLE,dbsn177458,NO DISPONIBLE,ARIZ
92107,Magnoliophyta,Magnoliopsida,Caryophyllales,42,11,Hierba ,1,T. F. Patterson; L. A. Prather,191691,7419,TEX
102745,Magnoliophyta,Magnoliopsida,Lamiales,1,616,Hierba ,6,A. García M.; A. Salinas T.; E. M. Martínez,544631,3335,MEXU
75101,Magnoliophyta,Magnoliopsida,Boraginales,24,420,Hierba ,7,NO DISPONIBLE,dbsn300375,NO DISPONIBLE,ARIZ
72762,Magnoliophyta,Magnoliopsida,Boraginales,24,109,arbusto,7,NO DISPONIBLE,2574011,NO DISPONIBLE,MO
110945,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,Hierba ,7,I. M. Johnston; C. H. Muller,92707,897,TEX
10670,Magnoliophyta,Liliopsida,Liliales,46,458,Hierba ,1,H. et al.,190443,21493,TEX
73427,Magnoliophyta,Magnoliopsida,Boraginales,24,207,Hierba ,7,K. Nixon; C. P. Cowan,703496,1091,MEXU
77870,Magnoliophyta,Magnoliopsida,Capparales,25,710,Hierba ,7,A. L. Haines; G. Hale,149413,NO DISPONIBLE,LL
79923,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,arbusto,18,M. Sousa Peña,449989,232,MEXU
93669,Magnoliophyta,Magnoliopsida,Caryophyllales,62,181,Arbusto,7,George E. Lindsay,NO DISPONIBLE,2635,UC
72729,Magnoliophyta,Magnoliopsida,Boraginales,24,51,Hierba ,7,M. Mayfield; A. Hemple; A. Jack,649630,885,MEXU
112168,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,R.S. Felger; Wade C. Sherbrooke,NO DISPONIBLE,10798,ARIZ
3512,Magnoliophyta,Liliopsida,Asparagales,15,170,Hierba ,1,R. Moran,32672,22475,SD
80795,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,Hierba ,7,R. V. Moran; H. Witham; F. Hommersand,172935,20605,LL
140595,Magnoliophyta,Magnoliopsida,Solanales,84,661,Hierba ,18,NO DISPONIBLE,K000063874,NO DISPONIBLE,K
97828,Magnoliophyta,Magnoliopsida,Gentianales,9,471,Arbusto,7,Puig; Henri,NO DISPONIBLE,4752,MEXU
82310,Magnoliophyta,Magnoliopsida,Caryophyllales,5,394,Hierba ,7,M. Martínez,NO APLICA,4005,QMEX
133703,Magnoliophyta,Magnoliopsida,Sapindales,7,563,Árbol,7,NO DISPONIBLE,2083742,NO DISPONIBLE,MO
128588,Magnoliophyta,Magnoliopsida,Rhamnales,69,149,Árbol,7,D. Riskind; R. C. Burleson; J. T. Baker,264981,1712,LL
101254,Magnoliophyta,Magnoliopsida,Lamiales,1,378,Hierba ,17,Annetta Carter; L. R. Heckard,753501,5724,CAS-BOT
135307,Magnoliophyta,Magnoliopsida,Sapindales,73,226,Arbusto,2,E. Guízar N.; A. Castañeda M.; L. Rodríguez M.,51472,5285,CHAP
79587,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,arbusto,7,J.J. Pérez Navarro,7297,500,HCIB
625,Magnoliophyta,Liliopsida,Arecales,13,549,Árbol,10,R. Domínguez C.,18703,2801,HCIB
127024,Magnoliophyta,Magnoliopsida,Polygonales,60,280,Hierba ,7,NO DISPONIBLE,2058925,NO DISPONIBLE,MO
446,Magnoliophyta,Liliopsida,Arecales,13,115,Árbol,8,Quero; Grether,9999,2583,UAMIZ
125885,Magnoliophyta,Magnoliopsida,Polygalales,59,578,Arbusto,7,J. S. Henrickson,222442,7888,LL
139121,Magnoliophyta,Magnoliopsida,Solanales,84,510,Hierba ,17,Y. Pantoja,NO APLICA,274,QMEX
84693,Magnoliophyta,Magnoliopsida,Caryophyllales,27,256,Arbusto,1,MAyala,NO APLICA,NO APLICA,NO APLICA
10716,Magnoliophyta,Liliopsida,Liliales,46,458,Hierba ,18,"Tenorio Lezama, Pedro",490701,11706,MEXU
44217,Magnoliophyta,Magnoliopsida,Apiales,8,56,Hierba ,7,"Jon Rebman, et al.",NO DISPONIBLE,4870,BCMEX
93563,Magnoliophyta,Magnoliopsida,Caryophyllales,52,673,Hierba ,5,RMB,79301,2108,SD
141093,Magnoliophyta,Magnoliopsida,Urticales,41,299,Arbusto,1,NO DISPONIBLE,dbsn198919,NO DISPONIBLE,ARIZ
122852,Magnoliophyta,Magnoliopsida,Myrtales,45,514,Sufrútice,1,NO DISPONIBLE,2319404,NO DISPONIBLE,MO
130829,Magnoliophyta,Magnoliopsida,Rosales,71,436,Árbol,7,NO DISPONIBLE,2039678,NO DISPONIBLE,MO
5492,Magnoliophyta,Liliopsida,Bromeliales,26,714,Hierba ,15,MAyala; IRosas; KGutiérrez; JLIbarra,NO DISPONIBLE,2850,FCME
95239,Magnoliophyta,Magnoliopsida,Gentianales,9,71,Sufrútice,7,S. Jones; G. Jones,184608,5338,TEX
9333,Magnoliophyta,Liliopsida,Cyperales,29,638,Hierba ,19,M. Domínguez L.,11242,2436,HCIB
89307,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,L. Scheinvar; G. Olalde,82328,6627,FCME
103639,Magnoliophyta,Magnoliopsida,Lamiales,22,452,Sufrútice,1,LUIS HERNANDEZ,NO DISPONIBLE,1692,UAT
79995,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,Sufrútice,7,R. Fernández,NO DISPONIBLE,1151,ENCB
140787,Magnoliophyta,Magnoliopsida,Solanales,84,661,Arbusto,19,G. Ocampo,NO APLICA,874,QMEX
132705,Magnoliophyta,Magnoliopsida,Rubiales,72,602,Arbusto,4,F. Shreve,271628b,5975,ARIZ
7455,Magnoliophyta,Liliopsida,Cyperales,29,138,Hierba ,2,M. Martínez; J. Martínez,175326,2135,TEX
96777,Magnoliophyta,Magnoliopsida,Gentianales,9,314,Sufrútice,7,NO DISPONIBLE,1822787,NO DISPONIBLE,MO
121591,Magnoliophyta,Magnoliopsida,Malvales,39,667,Hierba ,3,"M. A. Macias, et al.",NO DISPONIBLE,433,BCMEX
10511,Magnoliophyta,Liliopsida,Liliales,46,232,Hierba ,1,NO DISPONIBLE,514198,NO DISPONIBLE,MEXU
140164,Magnoliophyta,Magnoliopsida,Solanales,84,661,Hierba ,18,J. J. Balleza C.,NO DISPONIBLE,15540,HUAZ
97061,Magnoliophyta,Magnoliopsida,Gentianales,9,342,Sufrútice,1,L. Moreno; J. Sánchez E.; G. Lorenzana; M.A. Arvizu,6230,30,USON
92064,Magnoliophyta,Magnoliopsida,Caryophyllales,42,11,Hierba ,1,J. Smith; M. L. Butterwick; M. D. Whalen,49930,427,LL
98516,Magnoliophyta,Magnoliopsida,Gentianales,9,574,Árbol,7,OTéllez,NO APLICA,NO APLICA,NO APLICA
89515,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,D. Olvera-Sule; G. Olalde,NO DISPONIBLE,LS7363,MEXU
124454,Magnoliophyta,Magnoliopsida,Plantaginales,54,490,Arbusto,5,Wiggins; J. H. Thomas,NO DISPONIBLE,222,ENCB
100017,Magnoliophyta,Magnoliopsida,Lamiales,1,139,Hierba ,7,José Luis León de la Luz,4385,6145,HCIB
79024,Magnoliophyta,Magnoliopsida,Caryophyllales,5,32,Hierba ,18,JLLL,27685,11489,HCIB
102077,Magnoliophyta,Magnoliopsida,Lamiales,1,406,Hierba ,7,"Salinas Tovar, Antonio",NO DISPONIBLE,F-3729,MEXU
100422,Magnoliophyta,Magnoliopsida,Lamiales,1,139,Arbusto,7,F. Chiang C.; T. L. Wendt; M. C. Johnston,87827,9547-C,LL
83241,Magnoliophyta,Magnoliopsida,Caryophyllales,27,186,Arbusto,16,R. MORAN,80286,19029.5,SD
87775,Magnoliophyta,Magnoliopsida,Caryophyllales,27,503,Arbusto,7,"Monsalvo-Reyes,  A.C.; Martínez, D.C.; Pérez, C.J.; Cruz, S.J.; Martínez, M.N.; De La Torre,  A. R.; Fuentes, M. V.",NO DISPONIBLE,CFP95,IZTA
137885,Magnoliophyta,Magnoliopsida,Solanales,84,447,Hierba ,17,J.R. Hastings; R.M. Turner,182056,71-119,ARIZ
110718,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,Hierba ,7,IRosas; MAyala; RÁlvarez; MEParraO; KGutiérrez; VGonzálezR; JMontoya,NO DISPONIBLE,2980,FCME
111415,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,arbusto,7,A. Castellanos; M. Kotkoff; G. Castellanos; F. Molina,364,NO DISPONIBLE,USON
116433,Magnoliophyta,Magnoliopsida,Malpighiales,31,402,arbusto,7,Mahinda Martinez; Olivia Baltazar,NO DISPONIBLE,4987a,QMEX
87462,Magnoliophyta,Magnoliopsida,Caryophyllales,27,464,Arbusto,14,S. Arias M.; L. U. Guzmán C.,791579,1060,MEXU
117210,Magnoliophyta,Magnoliopsida,Malpighiales,50,532,Árbol,4,J. R. Hastings,78646,71-24,SD
82845,Magnoliophyta,Magnoliopsida,Caryophyllales,5,711,Hierba ,18,B. L. Westlund,49820,4,TEX
660,Magnoliophyta,Liliopsida,Arecales,13,757,Árbol,10,NO DISPONIBLE,1745333,NO DISPONIBLE,US
7867,Magnoliophyta,Liliopsida,Cyperales,29,215,Hierba ,2,AMN,27923,2012-169,HCIB
724,Magnoliophyta,Liliopsida,Asparagales,6,26,Hierba ,17,T.L. Burgess; W.D. Holden; R. Cooke,282999,7529,ARIZ
117966,Magnoliophyta,Magnoliopsida,Malpighiales,74,623,Árbol,12,NO DISPONIBLE,107581,NO DISPONIBLE,IEB
73799,Magnoliophyta,Magnoliopsida,Boraginales,24,207,Hierba ,7,D. E. Breedlove,484853,62491,MEXU
88594,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,1,C. Gómez,782696,1442,MEXU
44860,Magnoliophyta,Magnoliopsida,Apiales,8,627,Hierba ,1,NO DISPONIBLE,3500,NO DISPONIBLE,HCIB
44268,Magnoliophyta,Magnoliopsida,Apiales,8,57,Hierba ,7,AValiente; ACasas; JLViveros; RMedina,572725,NO DISPONIBLE,MEXU
90300,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,3,C. Gómez,855984,1630,MEXU
10304,Magnoliophyta,Liliopsida,Liliales,37,129,Hierba ,1,Reid Moran,305337,29606,RSA
106973,Magnoliophyta,Magnoliopsida,Lamiales,44,308,Arbusto,1,Vankat,156601,137,TEX
112419,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,R.S. Felger; T. Hansen,188161,19117,ARIZ
134459,Magnoliophyta,Magnoliopsida,Sapindales,7,608,Árbol,7,James S. Miller; M. Merello; A. Pool,NO DISPONIBLE,7386,MO
82604,Magnoliophyta,Magnoliopsida,Caryophyllales,5,711,Hierba ,7,Chiang; T. Wendt; M.C. Johnston,NO DISPONIBLE,9720,MO
86380,Magnoliophyta,Magnoliopsida,Caryophyllales,27,442,Árbol,7,J. N. Rose,638718,16689,US
103600,Magnoliophyta,Magnoliopsida,Lamiales,22,165,Árbol,17,M. Gómez S.,14911,835,XAL
120764,Magnoliophyta,Magnoliopsida,Malvales,39,653,Hierba ,7,Jorge Melendez,821510,482,MEXU
100770,Magnoliophyta,Magnoliopsida,Lamiales,1,252,Hierba ,7,Hinton; et al.,88104,25914,TEX
140803,Magnoliophyta,Magnoliopsida,Solanales,84,661,Arbusto,19,I. L. Wiggins; R. C. Rollins,233397,382,LL
80971,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,Hierba ,17,R. Moran,39713,22708,SD
120100,Magnoliophyta,Magnoliopsida,Malvales,39,381,Arbusto,17,R. M. Turner; et al.,NO DISPONIBLE,69-121,ENCB
82722,Magnoliophyta,Magnoliopsida,Caryophyllales,5,711,Hierba ,18,J. Rzedowski,NO DISPONIBLE,24792,MO
123809,Magnoliophyta,Magnoliopsida,Plantaginales,54,52,Hierba ,5,R.S. Felger; Alexander Russell; Robin Thomas,NO DISPONIBLE,12139,ARIZ
5064,Magnoliophyta,Liliopsida,Bromeliales,26,346,Hierba ,7,"Salinas Tovar, Antonio",NO DISPONIBLE,5757,MEXU
114301,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,JCH; GSH,NO DISPONIBLE,23520,GBH
110564,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,arbusto,7,NO DISPONIBLE,dbsn263521,NO DISPONIBLE,ARIZ
8156,Magnoliophyta,Liliopsida,Cyperales,29,215,Hierba ,2,NO DISPONIBLE,dbsn131120,NO DISPONIBLE,ARIZ
103522,Magnoliophyta,Magnoliopsida,Lamiales,1,701,Hierba ,8,R. López; M.A. Quintana,2012,NO DISPONIBLE,USON
93745,Magnoliophyta,Magnoliopsida,Caryophyllales,62,547,Arbusto,7,Abel García Arévalo,1508,3656,CIIDIR
82882,Magnoliophyta,Magnoliopsida,Caryophyllales,5,711,Hierba ,18,NO DISPONIBLE,2189349,NO DISPONIBLE,US
86205,Magnoliophyta,Magnoliopsida,Caryophyllales,27,332,Arbusto,15,M. González,14228,4388 h,CIIDIR
136442,Magnoliophyta,Magnoliopsida,Sapindales,90,754,Arbusto,7,Reid Moran,104920,28135,SD
85368,Magnoliophyta,Magnoliopsida,Caryophyllales,27,260,Arbusto,16,D. Ramírez,14603,3364 B,CIIDIR
102207,Magnoliophyta,Magnoliopsida,Lamiales,1,406,Hierba ,7,Duncan M. Porter,440788,80,CAS-BOT
108828,Magnoliophyta,Magnoliopsida,Lamiales,80,120,Arbusto,13,Jerzy Rzedowski Rotter,NO DISPONIBLE,23897,ENCB
45089,Magnoliophyta,Magnoliopsida,Apiales,12,60,Arbusto,7,NO DISPONIBLE,2351892,NO DISPONIBLE,MO
9422,Magnoliophyta,Liliopsida,Cyperales,29,638,Hierba ,19,NO DISPONIBLE,823151,NO DISPONIBLE,MEXU
94308,Magnoliophyta,Magnoliopsida,Gentianales,9,40,Hierba ,7,R. M. Stewart,251734,2189,LL
1970,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,NO DISPONIBLE,105978,1078,FCME
96774,Magnoliophyta,Magnoliopsida,Gentianales,9,314,Sufrútice,7,S. Boyd; T. Ross; L. Arnseth,887073,3420,MEXU
79545,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,arbusto,8,NO DISPONIBLE,2063019,NO DISPONIBLE,MO
74665,Magnoliophyta,Magnoliopsida,Boraginales,24,356,Hierba ,7,A. Rodriguez; et al.,15407,1131,IEB
134167,Magnoliophyta,Magnoliopsida,Sapindales,7,608,Arbusto,7,NO DISPONIBLE,2087194,NO DISPONIBLE,MO
112441,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,R.S. Felger,229498,9339,ARIZ
103440,Magnoliophyta,Magnoliopsida,Lamiales,1,701,Hierba ,1,M. Valenzuela Y.; G. Yanes A.,18652,2011-070,USON
140151,Magnoliophyta,Magnoliopsida,Solanales,84,661,Hierba ,18,R.S. Felger; J.J. Sánchez E.; L. Moreno M.,361753,02-267,ARIZ
77292,Magnoliophyta,Magnoliopsida,Capparales,25,506,Hierba ,7,GSH,NO DISPONIBLE,28602,GBH
76387,Magnoliophyta,Magnoliopsida,Capparales,25,174,Hierba ,15,A.L. Reina G.; T.R. Van Devender; J.F. Wiens; J. Moore,13307,2007-373,USON
133293,Magnoliophyta,Magnoliopsida,Sapindales,7,217,Árbol,7,"Chiang Cabrera, Fernando",NO DISPONIBLE,F-131,MEXU
4277,Magnoliophyta,Liliopsida,Asparagales,15,511,Árbol,8,R. Moran,3221,10479,SD
136660,Magnoliophyta,Magnoliopsida,Solanales,58,321,Sufrútice,5,T. L. Wendt; E. J. Lott; M. Mispagel,192624,1867,TEX
98178,Magnoliophyta,Magnoliopsida,Gentianales,9,479,Sufrútice,7,R. Pelz,NO APLICA,17,QMEX
77127,Magnoliophyta,Magnoliopsida,Capparales,25,501,Hierba ,7,R. Moran,42370,27780,SD
93889,Magnoliophyta,Magnoliopsida,Caryophyllales,62,584,Hierba ,7,NO DISPONIBLE,dbsn304769,NO DISPONIBLE,ARIZ
80958,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,Hierba ,7,GSH,NO DISPONIBLE,27056,GBH
84556,Magnoliophyta,Magnoliopsida,Caryophyllales,27,211,Arbusto,1,A.C. Gibson,202172,3130,ARIZ
106645,Magnoliophyta,Magnoliopsida,Lamiales,36,671,Hierba ,16,A. VENTURA A.,NO DISPONIBLE,359,ENCB
105645,Magnoliophyta,Magnoliopsida,Lamiales,36,625,Sufrútice,16,F. A. Barkley; G. L. Webster; C. M. Rowell,249819,7228,TEX
74290,Magnoliophyta,Magnoliopsida,Boraginales,24,356,Hierba ,7,A. Carter; F. Chisaki,56410,3623,MEXU
118772,Magnoliophyta,Magnoliopsida,Malvales,39,28,Sufrútice,1,E. Ventura V.; E. López,140796,9438,TEX
118203,Magnoliophyta,Magnoliopsida,Malvales,39,3,arbusto,1,D. E. Breedlove; F. S. Kawahara,140274,61384,TEX
111939,Magnoliophyta,Magnoliopsida,Malpighiales,31,242,Hierba ,7,G. L. Webster; F. A. Barkley,90224,14581,TEX
90366,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,3,NO DISPONIBLE,2182947,NO DISPONIBLE,MO
4809,Magnoliophyta,Liliopsida,Asparagales,15,767,Árbol,2,C. Chávez,NO APLICA,NO DISPONIBLE,QMEX
100333,Magnoliophyta,Magnoliopsida,Lamiales,1,139,Arbusto,7,A. Flores; O. Gutiérrez,5326,5086,USON
86846,Magnoliophyta,Magnoliopsida,Caryophyllales,27,464,Arbusto,1,GSH,NO DISPONIBLE,27151,GBH
121298,Magnoliophyta,Magnoliopsida,Malvales,39,667,Hierba ,3,Reeder; C. Reeder,NO DISPONIBLE,6547,ENCB
96627,Magnoliophyta,Magnoliopsida,Gentianales,9,212,Arbusto,7,"Wiggins, I.L.",NO DISPONIBLE,17397,MO
97839,Magnoliophyta,Magnoliopsida,Gentianales,9,471,Hierba ,15,González Medrano; Francisco; P. Hiriart V.,NO DISPONIBLE,13227,MEXU
10850,Magnoliophyta,Liliopsida,Liliales,46,630,Hierba ,7,J. RZEDOWSKI R.,NO DISPONIBLE,34755,ENCB
133676,Magnoliophyta,Magnoliopsida,Sapindales,7,563,Árbol,7,Mahinda Martinez; Olivia Baltazar,NO DISPONIBLE,4407,QMEX
3066,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,NO PROPORCIONADO,E29-16,439,NO DISPONIBLE
10486,Magnoliophyta,Liliopsida,Liliales,46,232,Hierba ,1,F. Chiang C.; T. L. Wendt; M. C. Johnston,111703,9086-M,LL
932,Magnoliophyta,Liliopsida,Asparagales,6,97,Hierba ,16,José Luis León de la Luz,276,3042,HCIB
90241,Magnoliophyta,Magnoliopsida,Caryophyllales,27,519,Arbusto,3,A. Reyes; B. Sánchez,NO DISPONIBLE,914,CHAPA
135546,Magnoliophyta,Magnoliopsida,Sapindales,73,598,Árbol,12,F. Chiang C.; T. L. Wendt; M. C. Johnston,187375,9067,LL
133847,Magnoliophyta,Magnoliopsida,Sapindales,7,593,Árbol,7,FVictorino; MBarragán; ABarragán; MPérez; APérez,90484,223,FCME
107224,Magnoliophyta,Magnoliopsida,Lamiales,44,309,Árbol,1,J. S. Henrickson; S. Sundberg,156912,12203,TEX
139866,Magnoliophyta,Magnoliopsida,Solanales,84,553,Arbusto,17,R. López; M.A. Quintana,2303,NO DISPONIBLE,USON
110935,Magnoliophyta,Magnoliopsida,Malpighiales,31,205,Hierba ,7,I. M. Johnston,92728,9188,LL
116804,Magnoliophyta,Magnoliopsida,Malpighiales,31,682,Hierba ,4,"Jon Rebman, et al.",NO DISPONIBLE,5334,BCMEX
134395,Magnoliophyta,Magnoliopsida,Sapindales,7,608,Árbol,7,Robert Thorne,NO DISPONIBLE,55959,BCMEX
82207,Magnoliophyta,Magnoliopsida,Caryophyllales,5,394,Hierba ,7,"Salinas Tovar, Antonio",NO DISPONIBLE,7117,MEXU
135917,Magnoliophyta,Magnoliopsida,Sapindales,75,8,Árbol,8,G. L. Webster; D. Preston,231644,2864,TEX
75599,Magnoliophyta,Magnoliopsida,Boraginales,24,716,Hierba ,17,S. Boyd; T. Ross,624728,5965,MEXU
130059,Magnoliophyta,Magnoliopsida,Rhamnales,69,621,Arbusto,7,M. C. Johnston; T. L. Wendt; F. Chiang C.,84763,11291,LL
78761,Magnoliophyta,Magnoliopsida,Caryophyllales,5,32,Hierba ,7,R. Domínguez C.,9373,1728,HCIB
86836,Magnoliophyta,Magnoliopsida,Caryophyllales,27,464,Arbusto,1,R. MORAN,127466,11579A,SD
91112,Magnoliophyta,Magnoliopsida,Caryophyllales,27,535,Arbusto,17,H. Bravo H.,59644,NO DISPONIBLE,MEXU
10412,Magnoliophyta,Liliopsida,Liliales,46,218,Hierba ,1,S. Zamudio R.; et al.,94149,9661,IEB
126362,Magnoliophyta,Magnoliopsida,Polygonales,60,175,Arbusto,7,Moran,NO DISPONIBLE,22016,ENCB
103050,Magnoliophyta,Magnoliopsida,Lamiales,1,616,Hierba ,15,J. S. Henrickson; W. J. Hess,89062,19258,TEX
15567,Magnoliophyta,Liliopsida,Poales,57,110,Hierba ,11,J.R. Reeder; C.G. Reeder,NO DISPONIBLE,3494,CHAPA
31090,Magnoliophyta,Liliopsida,Poales,57,491,Hierba ,1,NO DISPONIBLE,dbsn192143,NO DISPONIBLE,ARIZ
141283,Magnoliophyta,Magnoliopsida,Urticales,87,151,Hierba ,20,J. A. Villarreal; M. A. Carranza P.; D. Markwalder,216584,4363,TEX
40783,Magnoliophyta,Liliopsida,Poales,57,683,Hierba ,7,NO DISPONIBLE,1645322,NO DISPONIBLE,US
135643,Magnoliophyta,Magnoliopsida,Sapindales,73,598,Árbol,12,González Medrano; Francisco; Et al.,NO DISPONIBLE,8671,MEXU
3675,Magnoliophyta,Liliopsida,Asparagales,15,223,Hierba ,8,NO DISPONIBLE,71147,NO DISPONIBLE,GH
73530,Magnoliophyta,Magnoliopsida,Boraginales,24,207,Hierba ,7,G. L. Webster,792956,21737,MEXU
127893,Magnoliophyta,Magnoliopsida,Primulales,64,626,Arbusto,7,J. S. Henrickson,228312,6070-6,TEX
11727,Magnoliophyta,Liliopsida,Poales,57,44,Hierba ,1,"Valdés-Reyna, Jesús",NO DISPONIBLE,2185,ANSM
116255,Magnoliophyta,Magnoliopsida,Malpighiales,31,402,arbusto,7,R.S. Felger; G.E. Joseph,341733,86-414,ARIZ
77694,Magnoliophyta,Magnoliopsida,Capparales,25,657,Hierba ,1,A.L. Reina G.; T.R. Van Devender; S.C. Doan; G.M. Ferguson; Z. Liu,11300,2004-193,USON
14802,Magnoliophyta,Liliopsida,Poales,57,107,Hierba ,11,"Gould, Frank Walton",NO DISPONIBLE,11152,TAES
29011,Magnoliophyta,Liliopsida,Poales,57,426,Hierba ,11,M. C. Johnston,81251,5817,TEX
114557,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,NO DISPONIBLE,dbsn131516,NO DISPONIBLE,ARIZ
92123,Magnoliophyta,Magnoliopsida,Caryophyllales,42,11,Hierba ,1,JCH,NO DISPONIBLE,21533,GBH
100244,Magnoliophyta,Magnoliopsida,Lamiales,1,139,Hierba ,15,J. Rzedowski,NO APLICA,53654,QMEX
39792,Magnoliophyta,Liliopsida,Poales,57,669,Hierba ,11,R. Moran,24024,14546,SD
36138,Magnoliophyta,Liliopsida,Poales,57,531,Hierba ,1,NO DISPONIBLE,1649803,NO DISPONIBLE,US
27481,Magnoliophyta,Liliopsida,Poales,57,281,Hierba ,11,"Johnson, Miles; W. Johnson",NO DISPONIBLE,1658,MEXU
129854,Magnoliophyta,Magnoliopsida,Rhamnales,69,606,Arbusto,7,R. Moran,NO DISPONIBLE,16323,ENCB
26876,Magnoliophyta,Liliopsida,Poales,57,281,Hierba ,11,J. Rzedowski,131558,49614,IEB
86447,Magnoliophyta,Magnoliopsida,Caryophyllales,27,442,Árbol,7,J.J. Sánchez,NO APLICA,NO DISPONIBLE,NO APLICA
86176,Magnoliophyta,Magnoliopsida,Caryophyllales,27,332,Arbusto,1,R. MORAN,632392,8174,CAS-BOT
29217,Magnoliophyta,Liliopsida,Poales,57,430,Hierba ,18,NO DISPONIBLE,dbsn196706,NO DISPONIBLE,ARIZ
10626,Magnoliophyta,Liliopsida,Liliales,46,372,Hierba ,17,"García Mendoza, Abisaí",392414,1066,MEXU
2180,Magnoliophyta,Liliopsida,Asparagales,15,21,Hierba ,2,FVictorino; MBarragán; ABarragán; MPérez; APérez,90491,266,FCME
101101,Magnoliophyta,Magnoliopsida,Lamiales,1,378,Hierba ,1,P. Tenorio L.; C. Romero de T. J. M.,550802,7182,MEXU
42926,Magnoliophyta,Liliopsida,Poales,57,771,Hierba ,7,REPO,URGBGM2009REPO061GTO,61,URG-BGM
79387,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,arbusto,8,J. S. Henrickson; S. Sundberg,172694,14340-6,TEX
17975,Magnoliophyta,Liliopsida,Poales,57,110,Hierba ,11,O. Baltazar,NO APLICA,52,QMEX
21764,Magnoliophyta,Liliopsida,Poales,57,173,Hierba ,11,NO DISPONIBLE,dbsn207957,NO DISPONIBLE,ARIZ
113988,Magnoliophyta,Magnoliopsida,Malpighiales,31,293,Hierba ,7,Christopher Davidson,480934,2041,RSA
124828,Magnoliophyta,Magnoliopsida,Plantaginales,54,538,Hierba ,6,McVaugh; Rogers,NO DISPONIBLE,12291,MEXU
123535,Magnoliophyta,Magnoliopsida,Piperales,78,45,Arbusto,12,J. L. León de la Luz,11329,7421,HCIB
116090,Magnoliophyta,Magnoliopsida,Malpighiales,31,402,arbusto,16,José Luis León de la Luz,4442,6196,HCIB
77045,Magnoliophyta,Magnoliopsida,Capparales,25,450,Hierba ,16,I. L. Wiggins,148570,20900,TEX
5488,Magnoliophyta,Liliopsida,Bromeliales,26,714,Hierba ,15,NO DISPONIBLE,NO DISPONIBLE,7,MEXU
91325,Magnoliophyta,Magnoliopsida,Caryophyllales,27,677,Arbusto,7,R. SOAFER,NO DISPONIBLE,10A,MEXU
79932,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,arbusto,18,J.J. Pérez Navarro,9009,716,HCIB
18438,Magnoliophyta,Liliopsida,Poales,57,113,Hierba ,1,NO DISPONIBLE,dbsn272509,NO DISPONIBLE,ARIZ
79461,Magnoliophyta,Magnoliopsida,Caryophyllales,5,76,arbusto,18,E. Lehto; D. Keil; D. J. Pinkava,172715,5171,LL
81188,Magnoliophyta,Magnoliopsida,Caryophyllales,5,164,Hierba ,7,R. Cavazos D.,47049,NO DISPONIBLE,INIF
103181,Magnoliophyta,Magnoliopsida,Lamiales,1,616,Hierba ,7,A. Salinas T.,643368,7772-a,MEXU
121315,Magnoliophyta,Magnoliopsida,Malvales,39,667,Hierba ,3,D. Valov,20598,04_29,HCIB
108728,Magnoliophyta,Magnoliopsida,Lamiales,80,120,Hierba ,13,A. Zárate,265737,K16,TEX
103943,Magnoliophyta,Magnoliopsida,Lamiales,36,183,Sufrútice,16,J. Rzedowski,70191,43094,IEB
129846,Magnoliophyta,Magnoliopsida,Rhamnales,69,606,Arbusto,7,G. Nesom; J. Norris; M. Martínez; L. Woodruff,77813,6176,TEX
